date,product_name,store,price,jan,url
2026-05-18,Switch2 Proコン,ヤフオク 最安,7850,,https://auctions.yahoo.co.jp/jp/auction/h1229859237
2026-05-18,Switch2 Proコン,ヤフオク 平均,8244,,https://auctions.yahoo.co.jp/jp/auction/h1229859237
2026-05-18,Switch2 Proコン,ヤフオク 最高,8505,,https://auctions.yahoo.co.jp/jp/auction/h1229859237
2026-05-18,Switch Liteグレー,ヤフオク 最安,25840,,https://auctions.yahoo.co.jp/jp/auction/q1230234564
2026-05-18,Switch Liteグレー,ヤフオク 平均,26902,,https://auctions.yahoo.co.jp/jp/auction/q1230234564
2026-05-18,Switch Liteグレー,ヤフオク 最高,28166,,https://auctions.yahoo.co.jp/jp/auction/q1230234564
2026-05-18,Switch Liteコーラル,ヤフオク 最安,26510,,https://auctions.yahoo.co.jp/jp/auction/j1230239610
2026-05-18,Switch Liteコーラル,ヤフオク 平均,27400,,https://auctions.yahoo.co.jp/jp/auction/j1230239610
2026-05-18,Switch Liteコーラル,ヤフオク 最高,29024,,https://auctions.yahoo.co.jp/jp/auction/j1230239610
2026-05-18,Switch Liteターコイズ,ヤフオク 最安,25000,,https://auctions.yahoo.co.jp/jp/auction/q1230148171
2026-05-18,Switch Liteターコイズ,ヤフオク 平均,25759,,https://auctions.yahoo.co.jp/jp/auction/q1230148171
2026-05-18,Switch Liteターコイズ,ヤフオク 最高,26277,,https://auctions.yahoo.co.jp/jp/auction/q1230148171
2026-05-18,PlayStation5 Pro,ヤフオク 最安,1234,,https://auctions.yahoo.co.jp/jp/auction/t1229923676
2026-05-18,PlayStation5 Pro,ヤフオク 平均,108546,,https://auctions.yahoo.co.jp/jp/auction/t1229923676
2026-05-18,PlayStation5 Pro,ヤフオク 最高,138820,,https://auctions.yahoo.co.jp/jp/auction/t1229923676
2026-05-18,PS5デジタル,ヤフオク 最安,9200,,https://auctions.yahoo.co.jp/jp/auction/w1230026005
2026-05-18,PS5デジタル,ヤフオク 平均,50434,,https://auctions.yahoo.co.jp/jp/auction/w1230026005
2026-05-18,PS5デジタル,ヤフオク 最高,81000,,https://auctions.yahoo.co.jp/jp/auction/w1230026005
2026-05-18,PS5,ヤフオク 最安,43760,,https://auctions.yahoo.co.jp/jp/auction/w1229921283
2026-05-18,PS5,ヤフオク 平均,83508,,https://auctions.yahoo.co.jp/jp/auction/w1229921283
2026-05-18,PS5,ヤフオク 最高,138820,,https://auctions.yahoo.co.jp/jp/auction/w1229921283
2026-05-18,PlayStation VR2,ヤフオク 最安,40000,,https://auctions.yahoo.co.jp/jp/auction/r1229789501
2026-05-18,PlayStation VR2,ヤフオク 平均,43000,,https://auctions.yahoo.co.jp/jp/auction/r1229789501
2026-05-18,PlayStation VR2,ヤフオク 最高,46000,,https://auctions.yahoo.co.jp/jp/auction/r1229789501
2026-05-18,リモートプレーヤー,ヤフオク 最安,32951,,https://auctions.yahoo.co.jp/jp/auction/k1229494102
2026-05-18,リモートプレーヤー,ヤフオク 平均,33816,,https://auctions.yahoo.co.jp/jp/auction/k1229494102
2026-05-18,リモートプレーヤー,ヤフオク 最高,34680,,https://auctions.yahoo.co.jp/jp/auction/k1229494102
2026-05-18,Xbox X,ヤフオク 最安,4000,,https://auctions.yahoo.co.jp/jp/auction/d1229798670
2026-05-18,Xbox X,ヤフオク 平均,42904,,https://auctions.yahoo.co.jp/jp/auction/d1229798670
2026-05-18,Xbox X,ヤフオク 最高,81808,,https://auctions.yahoo.co.jp/jp/auction/d1229798670
2026-05-18,Xbox S,ヤフオク 最安,63999,,https://auctions.yahoo.co.jp/jp/auction/g1227462957
2026-05-18,Xbox S,ヤフオク 平均,63999,,https://auctions.yahoo.co.jp/jp/auction/g1227462957
2026-05-18,Xbox S,ヤフオク 最高,63999,,https://auctions.yahoo.co.jp/jp/auction/g1227462957
2026-05-18,Meta Quest 3 512,ヤフオク 最安,90000,,https://auctions.yahoo.co.jp/jp/auction/m1229227897
2026-05-18,Meta Quest 3 512,ヤフオク 平均,90000,,https://auctions.yahoo.co.jp/jp/auction/m1229227897
2026-05-18,Meta Quest 3 512,ヤフオク 最高,90000,,https://auctions.yahoo.co.jp/jp/auction/m1229227897
2026-05-18,Meta Quest 3S 128GB,ヤフオク 最安,48950,,https://auctions.yahoo.co.jp/jp/auction/k1229095758
2026-05-18,Meta Quest 3S 128GB,ヤフオク 平均,49483,,https://auctions.yahoo.co.jp/jp/auction/k1229095758
2026-05-18,Meta Quest 3S 128GB,ヤフオク 最高,50000,,https://auctions.yahoo.co.jp/jp/auction/k1229095758
2026-05-18,Pokemon GO Plus+,ヤフオク 最安,11000,,https://auctions.yahoo.co.jp/jp/auction/p1230306680
2026-05-18,Pokemon GO Plus+,ヤフオク 平均,15476,,https://auctions.yahoo.co.jp/jp/auction/p1230306680
2026-05-18,Pokemon GO Plus+,ヤフオク 最高,18480,,https://auctions.yahoo.co.jp/jp/auction/p1230306680
2026-05-18,PS5 ディスクドライブ,ヤフオク 最安,59200,,https://auctions.yahoo.co.jp/jp/auction/m1230053072
2026-05-18,PS5 ディスクドライブ,ヤフオク 平均,59200,,https://auctions.yahoo.co.jp/jp/auction/m1230053072
2026-05-18,PS5 ディスクドライブ,ヤフオク 最高,59200,,https://auctions.yahoo.co.jp/jp/auction/m1230053072
2026-05-18,DualSense 原神,ヤフオク 最安,10000,,https://auctions.yahoo.co.jp/jp/auction/b1230026623
2026-05-18,DualSense 原神,ヤフオク 平均,10000,,https://auctions.yahoo.co.jp/jp/auction/b1230026623
2026-05-18,DualSense 原神,ヤフオク 最高,10000,,https://auctions.yahoo.co.jp/jp/auction/b1230026623
2026-05-18,DualSense ブルー,ヤフオク 最安,8500,,https://auctions.yahoo.co.jp/jp/auction/e1227792457
2026-05-18,DualSense ブルー,ヤフオク 平均,8500,,https://auctions.yahoo.co.jp/jp/auction/e1227792457
2026-05-18,DualSense ブルー,ヤフオク 最高,8500,,https://auctions.yahoo.co.jp/jp/auction/e1227792457
2026-05-18,DualSense ホワイト,ヤフオク 最安,7500,,https://auctions.yahoo.co.jp/jp/auction/t1229194928
2026-05-18,DualSense ホワイト,ヤフオク 平均,7500,,https://auctions.yahoo.co.jp/jp/auction/t1229194928
2026-05-18,DualSense ホワイト,ヤフオク 最高,7500,,https://auctions.yahoo.co.jp/jp/auction/t1229194928
2026-05-18,Switch Proコン スプラ3,ヤフオク 最安,6500,,https://auctions.yahoo.co.jp/jp/auction/t1228596243
2026-05-18,Switch Proコン スプラ3,ヤフオク 平均,6750,,https://auctions.yahoo.co.jp/jp/auction/t1228596243
2026-05-18,Switch Proコン スプラ3,ヤフオク 最高,6999,,https://auctions.yahoo.co.jp/jp/auction/t1228596243
2026-05-18,Switch Proコン,ヤフオク 最安,5250,,https://auctions.yahoo.co.jp/jp/auction/c1226378022
2026-05-18,Switch Proコン,ヤフオク 平均,7482,,https://auctions.yahoo.co.jp/jp/auction/c1226378022
2026-05-18,Switch Proコン,ヤフオク 最高,10000,,https://auctions.yahoo.co.jp/jp/auction/c1226378022
2026-05-18,PS5 Ghost of Yotei,ヤフオク 最安,5000,,https://auctions.yahoo.co.jp/jp/auction/s1229786114
2026-05-18,PS5 Ghost of Yotei,ヤフオク 平均,37082,,https://auctions.yahoo.co.jp/jp/auction/s1229786114
2026-05-18,PS5 Ghost of Yotei,ヤフオク 最高,99000,,https://auctions.yahoo.co.jp/jp/auction/s1229786114
2026-05-18,PS5 プラグマタ,ヤフオク 最安,1000,,https://auctions.yahoo.co.jp/jp/auction/p1230061315
2026-05-18,PS5 プラグマタ,ヤフオク 平均,4683,,https://auctions.yahoo.co.jp/jp/auction/p1230061315
2026-05-18,PS5 プラグマタ,ヤフオク 最高,7000,,https://auctions.yahoo.co.jp/jp/auction/p1230061315
2026-05-18,Pokemon LEGENDS Z-A Switch 2,ヤフオク 最安,4730,,https://auctions.yahoo.co.jp/jp/auction/c1229192834
2026-05-18,Pokemon LEGENDS Z-A Switch 2,ヤフオク 平均,4730,,https://auctions.yahoo.co.jp/jp/auction/c1229192834
2026-05-18,Pokemon LEGENDS Z-A Switch 2,ヤフオク 最高,4730,,https://auctions.yahoo.co.jp/jp/auction/c1229192834
2026-05-18,Pokemon LEGENDS Z-A Switch,ヤフオク 最安,3200,,https://auctions.yahoo.co.jp/jp/auction/c1230145152
2026-05-18,Pokemon LEGENDS Z-A Switch,ヤフオク 平均,4371,,https://auctions.yahoo.co.jp/jp/auction/c1230145152
2026-05-18,Pokemon LEGENDS Z-A Switch,ヤフオク 最高,5750,,https://auctions.yahoo.co.jp/jp/auction/c1230145152
2026-05-18,ゼルダ ティアーズ オブ ザ キングダム,ヤフオク 最安,2000,,https://auctions.yahoo.co.jp/jp/auction/c1226378022
2026-05-18,ゼルダ ティアーズ オブ ザ キングダム,ヤフオク 平均,16956,,https://auctions.yahoo.co.jp/jp/auction/c1226378022
2026-05-18,ゼルダ ティアーズ オブ ザ キングダム,ヤフオク 最高,52101,,https://auctions.yahoo.co.jp/jp/auction/c1226378022
2026-05-18,ゼルダ 知恵のかりもの,ヤフオク 最安,580,,https://auctions.yahoo.co.jp/jp/auction/h1171279834
2026-05-18,ゼルダ 知恵のかりもの,ヤフオク 平均,630,,https://auctions.yahoo.co.jp/jp/auction/h1171279834
2026-05-18,ゼルダ 知恵のかりもの,ヤフオク 最高,680,,https://auctions.yahoo.co.jp/jp/auction/h1171279834
2026-05-18,リングフィット アドベンチャー,ヤフオク 最安,5550,,https://auctions.yahoo.co.jp/jp/auction/1229676693
2026-05-18,リングフィット アドベンチャー,ヤフオク 平均,5550,,https://auctions.yahoo.co.jp/jp/auction/1229676693
2026-05-18,リングフィット アドベンチャー,ヤフオク 最高,5550,,https://auctions.yahoo.co.jp/jp/auction/1229676693
2026-05-18,マリオパーティ ジャンボリー,ヤフオク 最安,4955,,https://auctions.yahoo.co.jp/jp/auction/b1229755730
2026-05-18,マリオパーティ ジャンボリー,ヤフオク 平均,6244,,https://auctions.yahoo.co.jp/jp/auction/b1229755730
2026-05-18,マリオパーティ ジャンボリー,ヤフオク 最高,12800,,https://auctions.yahoo.co.jp/jp/auction/b1229755730
2026-05-18,ゼノブレイドクロス Switch 2,ヤフオク 最安,4500,,https://auctions.yahoo.co.jp/jp/auction/h1230001312
2026-05-18,ゼノブレイドクロス Switch 2,ヤフオク 平均,5904,,https://auctions.yahoo.co.jp/jp/auction/h1230001312
2026-05-18,ゼノブレイドクロス Switch 2,ヤフオク 最高,6550,,https://auctions.yahoo.co.jp/jp/auction/h1230001312
2026-05-18,トモダチコレクション Switch,ヤフオク 最安,2000,,https://auctions.yahoo.co.jp/jp/auction/d1230229503
2026-05-18,トモダチコレクション Switch,ヤフオク 平均,6332,,https://auctions.yahoo.co.jp/jp/auction/d1230229503
2026-05-18,トモダチコレクション Switch,ヤフオク 最高,7250,,https://auctions.yahoo.co.jp/jp/auction/d1230229503
2026-05-18,モンスターハンターストーリーズ3 Switch,ヤフオク 最安,6226,,https://auctions.yahoo.co.jp/jp/auction/p1229934750
2026-05-18,モンスターハンターストーリーズ3 Switch,ヤフオク 平均,6551,,https://auctions.yahoo.co.jp/jp/auction/p1229934750
2026-05-18,モンスターハンターストーリーズ3 Switch,ヤフオク 最高,7250,,https://auctions.yahoo.co.jp/jp/auction/p1229934750
2026-05-18,マリオカート ワールド ソフト,ヤフオク 最安,7000,,https://auctions.yahoo.co.jp/jp/auction/o1229763412
2026-05-18,マリオカート ワールド ソフト,ヤフオク 平均,7863,,https://auctions.yahoo.co.jp/jp/auction/o1229763412
2026-05-18,マリオカート ワールド ソフト,ヤフオク 最高,8633,,https://auctions.yahoo.co.jp/jp/auction/o1229763412
2026-05-18,instax mini 13 グリーン,ヤフオク 最安,1000,,https://auctions.yahoo.co.jp/jp/auction/d1229659482
2026-05-18,instax mini 13 グリーン,ヤフオク 平均,1000,,https://auctions.yahoo.co.jp/jp/auction/d1229659482
2026-05-18,instax mini 13 グリーン,ヤフオク 最高,1000,,https://auctions.yahoo.co.jp/jp/auction/d1229659482
2026-05-18,SX70,ヤフオク 最安,598,,https://auctions.yahoo.co.jp/jp/auction/m1209787490
2026-05-18,SX70,ヤフオク 平均,5600,,https://auctions.yahoo.co.jp/jp/auction/m1209787490
2026-05-18,SX70,ヤフオク 最高,31000,,https://auctions.yahoo.co.jp/jp/auction/m1209787490
2026-05-18,G7X Mark III 30th Anniversary,ヤフオク 最安,170000,,https://auctions.yahoo.co.jp/jp/auction/n1227730181
2026-05-18,G7X Mark III 30th Anniversary,ヤフオク 平均,181275,,https://auctions.yahoo.co.jp/jp/auction/n1227730181
2026-05-18,G7X Mark III 30th Anniversary,ヤフオク 最高,189000,,https://auctions.yahoo.co.jp/jp/auction/n1227730181
2026-05-18,G7 X Mark II,ヤフオク 最安,888,,https://auctions.yahoo.co.jp/jp/auction/p1227491913
2026-05-18,G7 X Mark II,ヤフオク 平均,1334,,https://auctions.yahoo.co.jp/jp/auction/p1227491913
2026-05-18,G7 X Mark II,ヤフオク 最高,3099,,https://auctions.yahoo.co.jp/jp/auction/p1227491913
2026-05-18,X-T30 レンズキット,ヤフオク 最安,149600,,https://auctions.yahoo.co.jp/jp/auction/s1228346104
2026-05-18,X-T30 レンズキット,ヤフオク 平均,149600,,https://auctions.yahoo.co.jp/jp/auction/s1228346104
2026-05-18,X-T30 レンズキット,ヤフオク 最高,149600,,https://auctions.yahoo.co.jp/jp/auction/s1228346104
2026-05-18,Nikon Z50II ダブルズームキット,ヤフオク 最安,162000,,https://auctions.yahoo.co.jp/jp/auction/t1229405545
2026-05-18,Nikon Z50II ダブルズームキット,ヤフオク 平均,162000,,https://auctions.yahoo.co.jp/jp/auction/t1229405545
2026-05-18,Nikon Z50II ダブルズームキット,ヤフオク 最高,162000,,https://auctions.yahoo.co.jp/jp/auction/t1229405545
2026-05-18,Tamagotchi Paradise Blue Water,ヤフオク 最安,5250,,https://auctions.yahoo.co.jp/jp/auction/q1229435044
2026-05-18,Tamagotchi Paradise Blue Water,ヤフオク 平均,5250,,https://auctions.yahoo.co.jp/jp/auction/q1229435044
2026-05-18,Tamagotchi Paradise Blue Water,ヤフオク 最高,5250,,https://auctions.yahoo.co.jp/jp/auction/q1229435044
